Vendor ID | Vendor Name | AAD Vendor Lead Time | AAD Vendor Cutoff Time | AAD Vendor Override date | AAD Vendor Outage Start | AAD Vendor Outage End | Address Line 1 | Address Line 2 | City | State | Zip | ISO Code | Vendor Catalog Name | Model Type
ThirdParty_1621710602263402|SAMPLE INTERGOLD||||||375 Ghent Rd||Akron|OH|44333|US||
UK091002|SAMPLE JEWELEX||||||375 Ghent Rd||Akron|OH|44333|US||
UK090904|SAMPLE INTER CITY WATCH||||||375 Ghent Rd||Akron|OH|44333|US||
UK091103|SAMPLE KURGEN INT.||||||375 Ghent Rd||Akron|OH|44333|US||
UK090905|SAMPLE INTERNATIONAL COLL||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263408|SAMPLE JEWELEX||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263409|SAMPLE LAWRENCE BLUNT LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263410|SAMPLE LA QUINTA||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263411|SAMPLE KURGEN INT.||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263412|SAMPLE LORENZO JEWELRY||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263413|SAMPLE LAWRENCE BLUNT LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263415|SAMPLE LA QUINTA||||||375 Ghent Rd||Akron|OH|44333|US||
UK091311|SAMPLE MALO CREATIONS||||||375 Ghent Rd||Akron|OH|44333|US||
UK091401|SAMPLE NELSON JEW.ARTS CO||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263417|SAMPLE LORENZO JEWELRY||||||375 Ghent Rd||Akron|OH|44333|US||
UK091303|SAMPLE MARK MILTON LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK091402|SAMPLE NORFOLK JEWELLERY||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263421|SAMPLE NELSON JEW.ARTS CO||||||375 Ghent Rd||Akron|OH|44333|US||
UK091501|SAMPLE OPTIMA JEWELLERY||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263423|SAMPLE OPTIMA JEWELLERY||||||375 Ghent Rd||Akron|OH|44333|US||
UK091502|BLUE RIVER SAMPLE||||||375 Ghent Rd||Akron|OH|44333|US||
UK091603|SAMPLE PAUL KENNEDY||||||375 Ghent Rd||Akron|OH|44333|US||
UK091605|SAMPLE PRANDA UK LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263427|SAMPLE PRANDA UK LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK091608|SAMPLE DAVID PAUL JEW.LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK091808|SAMPLE ROBERT GLENN LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK091806|SAMPLE RENOIR JEWELS LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263431|SAMPLE ROBERT GLENN LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK091903|SAMPLE SNW LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263434|SAMPLE SUNNY CREATIONS||||||375 Ghent Rd||Akron|OH|44333|US||
UK091909|SAMPLE SOUDE JEWELLERY||||||375 Ghent Rd||Akron|OH|44333|US||
UK091919|SAMPLE SUASHISH JWLLY LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263436|SAMPLE SUNNY CREATIONS||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263438|SAMPLE TRIGRAND LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263437|SAMPLE SUASHISH JWLLY LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263439|SAMPLE TRIGRAND LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK002136|BLUE DOLPHIN JEW. LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK002137|RUSS BERRIE (UK) LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK002601|BURKHARDT & BISCHOF 02601||||||375 Ghent Rd||Akron|OH|44333|US||
UK003168|CREATION JEWELLERY LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK004163|DOT THE I INT. LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK003169|WARNACO UK LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK003170|COLES PEN COMPANY||||||375 Ghent Rd||Akron|OH|44333|US||
UK006169|FISH ENTERPRISE LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK003171|THE CAVDEN GROUP||||||375 Ghent Rd||Akron|OH|44333|US||
UK001044|HANHART TRADE CO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK007178|GLUCK ENGINEERING CO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK003172|TIMEX GROUP UK.||||||375 Ghent Rd||Akron|OH|44333|US||
UK003173|CAVANIA CARDS LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK007235|GROOVY DISTRIBUTION LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK004164|DAINES & HATHAWAY||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263455|WARNACO UK LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263456|TIMEX GROUP UK.||||||375 Ghent Rd||Akron|OH|44333|US||
UK006198|F.IT DIFFUSION LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK012322|LC DESIGNS HK CO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK006199|FUSION JEWELRY FFG LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK013316|M A RAPPORT||||||375 Ghent Rd||Akron|OH|44333|US||
UK013319|MODREC INT. LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK014329|NAG INTERNATIONAL LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK011306|KEEL TOYS LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK011307|KAMA SCHACHTER JEWELLERY||||||375 Ghent Rd||Akron|OH|44333|US||
UK016399|NEWELL RUBBERMAID||||||375 Ghent Rd||Akron|OH|44333|US||
UK002139|BALL WATCH CO SA||||||375 Ghent Rd||Akron|OH|44333|US||
UK016356|INTERCONTINENTAL JEWELERY||||||375 Ghent Rd||Akron|OH|44333|US||
UK002141|BETTY & BIRD LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263470|M A RAPPORT||||||375 Ghent Rd||Akron|OH|44333|US||
UK016400|PETER BURROWES LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263472|PARKER PEN CO||||||375 Ghent Rd||Akron|OH|44333|US||
UK013353|INNOVATORS INTERNATIONAL||||||375 Ghent Rd||Akron|OH|44333|US||
UK018417|SAPHENA - RENOIR JEWELS||||||375 Ghent Rd||Akron|OH|44333|US||
UK016401|PMC||||||375 Ghent Rd||Akron|OH|44333|US||
UK014330|NO ORDINARY DES LABEL LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK016402|POLYFLAME EUROPE SA||||||375 Ghent Rd||Akron|OH|44333|US||
UK018418|R & D JEWELLERY INT. LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK001088|APM||||||375 Ghent Rd||Akron|OH|44333|US||
UK018423|ROLLY JEW. PVT.LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK018419|DAVID REDMAN LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263483|ROLLY JEW. PVT.LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK005168|ETERNAL SILVER LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263484|BALL WATCH CO SA||||||375 Ghent Rd||Akron|OH|44333|US||
UK019389|KEEN JEWELLERY LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK019472|STORM OF LONDON LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK002142|BLAISE INTL.(UK) LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263489|FUSION JEWELRY FFG LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK019421|SFM||||||375 Ghent Rd||Akron|OH|44333|US||
UK019534|RENOIR JEW IN LIQUIDATION||||||375 Ghent Rd||Akron|OH|44333|US||
UK006200|FILOFAX UK||||||375 Ghent Rd||Akron|OH|44333|US||
UK003174|CLASSIC TIME LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK019535|SOURCE DIRECT||||||375 Ghent Rd||Akron|OH|44333|US||
UK019542|SOL SAVRANSKY DIAMOND||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263496|RENOIR JEW IN LIQUIDATION||||||375 Ghent Rd||Akron|OH|44333|US||
UK019536|SHEAFFER PEN||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263499|ETERNAL SILVER LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK008394|HLA LONDON LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK019538|SONIA SPENCER DESIGNS||||||375 Ghent Rd||Akron|OH|44333|US||
UK010274|JUNCTION EIGHTEEN LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK023503|WORLD CENTRE LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK019540|SPACEFORM DESIGN LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK006201|4D ART LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK010275|JENCLARE BRANDS||||||375 Ghent Rd||Akron|OH|44333|US||
UK090207|SAMPLE BUCKLEY (JEW) LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263508|LC DESIGNS HK CO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK008395|HANA TIMEPIECE CO.||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263510|MIRAI SYSTEMS LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK009953|INTERJEWEL UNIT 2||||||375 Ghent Rd||Akron|OH|44333|US||
UK090311|SAMPLE CLOGAU GOLD LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK090303|SAMPLE CABEX LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263515|NO ORDINARY DES LABEL LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK090507|SAMPLE EXPRESSIONS JEW LT||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263517|JUNCTION EIGHTEEN LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK090212|SAMPLE BOGAZICI||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263518|SAMPLE CLOGAU GOLD LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK090603|SAMPLE FAZE TWO MFG LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263520|PARKER PEN CO||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263521|SAMPLE CLOGAU GOLD LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK011308|KAYE CO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK090401|SAMPLE DIASTAR JEWELLERY||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263524|ROLLY JEW. PVT.LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK011309|PAUL KENNEDY LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263525|SAMPLE EXPRESSIONS JEW LT||||||375 Ghent Rd||Akron|OH|44333|US||
UK090609|FABULOUS Z HK LTD SAMPLE||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263528|SAMPLE EXPRESSIONS JEW LT||||||375 Ghent Rd||Akron|OH|44333|US||
UK012287|LONDON DESIGN COMPANY||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263530|SAMPLE FAZE TWO MFG LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK090705|SAMPLE GEMLINE DESIGNS||||||375 Ghent Rd||Akron|OH|44333|US||
UK012324|LEVIAN CORP||||||375 Ghent Rd||Akron|OH|44333|US||
UK019544|CHRISTOPHER SIMPSON||||||375 Ghent Rd||Akron|OH|44333|US||
UK090610|SAMPLE FJS LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK090804|SAMPLE HISTORIC ORIGINALS||||||375 Ghent Rd||Akron|OH|44333|US||
UK090714|SAMPLE GOLDART (UK) LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK012325|THE LIBRA COMPANY||||||375 Ghent Rd||Akron|OH|44333|US||
UK019546|SOLO TRADING||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263539|SAMPLE GEMLINE DESIGNS||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263540|SAMPLE HISTORIC ORIGINALS||||||375 Ghent Rd||Akron|OH|44333|US||
UK090807|SAMPLE HOUSE OF WILLIAMS||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263541|SAMPLE HISTORIC ORIGINALS||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263543|SAMPLE HOUSE OF WILLIAMS||||||375 Ghent Rd||Akron|OH|44333|US||
UK013355|MUSIC GIFTS CO (POOLE)LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK023504|WWRD UK LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK090810|HI-TECH JEW MFG SAMPLE||||||375 Ghent Rd||Akron|OH|44333|US||
UK091003|SAMPLE JPI LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263548|NO ORDINARY DES LABEL LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK091101|SAMPLE KV MANUFACTURING||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263550|SAMPLE BUCKLEY (JEW) LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK014331|NE'QWA ART||||||375 Ghent Rd||Akron|OH|44333|US||
UK091108|SAMPLE KBS DESIGNS||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263554|SAMPLE BOGAZICI||||||375 Ghent Rd||Akron|OH|44333|US||
UK016403|PARLANE INTERNATIONAL LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263557|SAMPLE CLOGAU GOLD LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK091109|SAMPLE KAMA SCHACHTER||||||375 Ghent Rd||Akron|OH|44333|US||
UK016404|PANDORA||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263560|SAMPLE EXPRESSIONS JEW LT||||||375 Ghent Rd||Akron|OH|44333|US||
UK016405|PANDORA JEWELLERY UK LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK091209|SAMPLE LEGEND JEW. CO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263564|SAMPLE GEMLINE DESIGNS||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263565|DAVID REDMAN LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263566|SAMPLE HISTORIC ORIGINALS||||||375 Ghent Rd||Akron|OH|44333|US||
UK091210|SAMPLE LUCENT JWLS INC||||||375 Ghent Rd||Akron|OH|44333|US||
UK018420|REECE & CO||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263569|HI-TECH JEW MFG SAMPLE||||||375 Ghent Rd||Akron|OH|44333|US||
UK091805|SAMPLE RAWHIDE||||||375 Ghent Rd||Akron|OH|44333|US||
UK018421|RENAISSANCE JWLRY LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263573|SAMPLE KBS DESIGNS||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263574|SAMPLE RAWHIDE||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263575|ROLLY JEW. PVT.LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK091212|SAMPLE LE VIAN CORP||||||375 Ghent Rd||Akron|OH|44333|US||
UK091913|SAMPLE STS GEMS||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263578|SAMPLE RAWHIDE||||||375 Ghent Rd||Akron|OH|44333|US||
UK091811|SAMPLE REGAL JEWELLERY||||||375 Ghent Rd||Akron|OH|44333|US||
UK091922|SAMPLE SHR INC||||||375 Ghent Rd||Akron|OH|44333|US||
UK019547|SILVERLINE LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK092008|SAMPLE TARA ULTIMO||||||375 Ghent Rd||Akron|OH|44333|US||
UK092602|SAMPLE ZEON LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK091923|SAMPLE SEIKO UK LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263585|SAMPLE SHR INC||||||375 Ghent Rd||Akron|OH|44333|US||
UK092301|SAMPLE WORLD CENTRE LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK091924|SAMPLE SOL SAVRANSKY||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263588|SAMPLE TARA ULTIMO||||||375 Ghent Rd||Akron|OH|44333|US||
UK020491|TALES FROM THE EARTH||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263590|SAMPLE TARA ULTIMO||||||375 Ghent Rd||Akron|OH|44333|US||
UK020492|THINK PINK||||||375 Ghent Rd||Akron|OH|44333|US||
UK022471|VERITAS DESIGN LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263593|WWRD UK LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK090111|SAMPLE APM||||||375 Ghent Rd||Akron|OH|44333|US||
UK090112|SAMPLE ANSARI (HK) CO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263596|SAMPLE CABEX LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263597|SAMPLE EXPRESSIONS JEW LT||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263598|SAMPLE FAZE TWO MFG LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263599|SAMPLE GEMLINE DESIGNS||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263600|HI-TECH JEW MFG SAMPLE||||||375 Ghent Rd||Akron|OH|44333|US||
UK090811|SAMPLE HNJ TRADING LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263602|SAMPLE KBS DESIGNS||||||375 Ghent Rd||Akron|OH|44333|US||
UK091404|SAMPLE NOBLESSE DIRECT||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263604|SAMPLE REGAL JEWELLERY||||||375 Ghent Rd||Akron|OH|44333|US||
UK091812|SAMPLE ROLLY JEWELLERY||||||375 Ghent Rd||Akron|OH|44333|US||
UK091813|SAMPLE RENAISSANCE JEW.||||||375 Ghent Rd||Akron|OH|44333|US||
UK091925|SAMPLE SILVERLINE JEW LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263608|SAMPLE TARA ULTIMO||||||375 Ghent Rd||Akron|OH|44333|US||
UK002144|PETER BRUINING BV||||||375 Ghent Rd||Akron|OH|44333|US||
UK001092|MARIO ANTHONY LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK003176|CHAMILIA EUROPE LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263612|PETER BRUINING BV||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263613|CHAMILIA EUROPE LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK006162|FIRE ROCK INTL LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263615|CHAMILIA EUROPE LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK006202|FOPE SRL||||||375 Ghent Rd||Akron|OH|44333|US||
UK004166|WESTMINSTER SILVER GUILD||||||375 Ghent Rd||Akron|OH|44333|US||
UK006203|FOPE S.P.A.||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263619|FOPE SRL||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263620|FOPE SRL.||||||375 Ghent Rd||Akron|OH|44333|US||
UK008387|SIMON HARRISON LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK001095|AAB CO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK002147|BULOVA UK LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK019541|SIXTREES LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK002146|B.H. MULTI COM CORP||||||375 Ghent Rd||Akron|OH|44333|US||
UK090107|SAMPLE ANDRA JEWELS||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263627|SAMPLE ANDRA JEWELS||||||375 Ghent Rd||Akron|OH|44333|US||
UK090113|SAMPLE AAB CO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK090202|SAMPLE B.V. JEWELS||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263630|SAMPLE ANDRA JEWELS||||||375 Ghent Rd||Akron|OH|44333|US||
UK090316|SAMPLE CREATION JWLY LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK090317|SAMPLE CHAMELIA EUR LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK012282|HORNBY HOBBIES LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263634|SAMPLE CHAMELIA EUR LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK090403|SAMPLE DPJ (HONG KONG)||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263636|SAMPLE CHAMELIA EUR LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK090612|SAMPLE FOPE SRL||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263638|SAMPLE DPJ (HONG KONG)||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263639|SAMPLE DPJ (HONG KONG)||||||375 Ghent Rd||Akron|OH|44333|US||
UK090703|SAMPLE GALLEON JEWELLERY||||||375 Ghent Rd||Akron|OH|44333|US||
UK090404|SAMPLE DALUMI LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK090405|SAMPLE CRAZY DAISY||||||375 Ghent Rd||Akron|OH|44333|US||
UK021465|UNIQUE JEWELRY LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK090909|SAMPLE INTERGOLD EUROPE||||||375 Ghent Rd||Akron|OH|44333|US||
UK022472|VERIGOLD JEW. (UK) LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263646|SAMPLE GALLEON JEWELLERY||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263647|SAMPLE AAB CO LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK090214|SAMPLE B.H. MULTI COM||||||375 Ghent Rd||Akron|OH|44333|US||
UK091814|SAMPLE ROSATO||||||375 Ghent Rd||Akron|OH|44333|US||
UK091915|SAMPLE SPECTORE CORP||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263652|SAMPLE CREATION JWLY LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263654|SAMPLE CHAMELIA EUR LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK092102|SAMPLE UNIQUE JEW. LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263656|SAMPLE DPJ (HONG KONG)||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263657|SAMPLE DALUMI LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263658|SAMPLE CRAZY DAISY||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263659|SAMPLE SPECTORE CORP||||||375 Ghent Rd||Akron|OH|44333|US||
UK091926|SAMPLE SANGHAVI JEWEL||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263661|SAMPLE UNIQUE JEW. LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK092201|SAMPLE VERIGOLD JEW LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK004167|DALUMI JEW. MFG. LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK011310|MG WORLDWIDE LLC||||||375 Ghent Rd||Akron|OH|44333|US||
UK020493|TILNAR LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263666|TILNAR LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK020494|TURQUOISE JEWELLERY LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK020495|TARA JEWELS LIMTED(CONS)||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263669|TURQUOISE JEWELLERY LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263670|TARA JEWELS LTD (CONS)||||||375 Ghent Rd||Akron|OH|44333|US||
UK090115|SAMPLE ANTICA M VENEZIANA||||||375 Ghent Rd||Akron|OH|44333|US||
UK090114|SAMPLE ALPHARIDGE||||||375 Ghent Rd||Akron|OH|44333|US||
UK090116|SAMPLE A.V. JEWELRY OF NY||||||375 Ghent Rd||Akron|OH|44333|US||
UK005169|EXELCO NV (CONSIGNMENT)||||||375 Ghent Rd||Akron|OH|44333|US||
UK090406|SAMPLE LESLIE DONN LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK090910|SAMPLE INTERNATIONAL GOLD||||||375 Ghent Rd||Akron|OH|44333|US||
UK090509|SAMPLE EXELCO NV||||||375 Ghent Rd||Akron|OH|44333|US||
UK009955|INTERGOLD BRANDED||||||375 Ghent Rd||Akron|OH|44333|US||
UK091208|SAMPLE LONDON PEARL CO||||||375 Ghent Rd||Akron|OH|44333|US||
UK090711|SAMPLE GOLDSTYLE LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK090715|SAMPLE GOLDIAM LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK090812|SAMPLE H.K. DESIGNS||||||375 Ghent Rd||Akron|OH|44333|US||
UK092009|SAMPLE TURQUOISE JEW. LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263684|SAMPLE INTERNATIONAL GOLD||||||375 Ghent Rd||Akron|OH|44333|US||
UK091110|SAMPLE KING RESOURCE LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK091609|SAMPLE PALMUN LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK090103|SAMPLE ACME JEWELLERY||||||375 Ghent Rd||Akron|OH|44333|US||
UK091503|SAMPLE ORTAK JEWELLERY||||||375 Ghent Rd||Akron|OH|44333|US||
UK001097|ARPAS||||||375 Ghent Rd||Akron|OH|44333|US||
UK090117|SAMPLE ARPAS||||||375 Ghent Rd||Akron|OH|44333|US||
UK091927|SAMPLE SEQUEL UK||||||375 Ghent Rd||Akron|OH|44333|US||
UK003086|CLARECRAFT LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263695|SAMPLE TURQUOISE JEW. LTD||||||375 Ghent Rd||Akron|OH|44333|US||
UK090318|SAMPLE CARGO DISPLAYS LTD||||||375 Ghent Rd||Akron|OH|44333|US||
ThirdParty_1621710602263697|SAMPLE TURQUOISE JEW. LTD||||||375 Ghent Rd||Akron|OH|44333|US||
