VendorOutageDates.aadSignetVendor,AAD Vendor Outage,Time created,Type,Time modified,Owner,PK,Is blocked for processing
SignetVendor[8796192606166],Tue Jan 03 00:00:00 CST 2023,Thu Jul 06 02:35:24 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:24 CDT 2023,Null,8867076391584,FALSE
SignetVendor[8796192606166],Mon Jan 02 00:00:00 CST 2023,Thu Jul 06 02:35:24 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:24 CDT 2023,Null,8867076358816,FALSE
SignetVendor[8796192606166],Tue Dec 27 00:00:00 CST 2022,Thu Jul 06 02:35:24 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:24 CDT 2023,Null,8867076326048,FALSE
SignetVendor[8796192606166],Mon Dec 26 00:00:00 CST 2022,Thu Jul 06 02:35:24 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:24 CDT 2023,Null,8867076293280,FALSE
SignetVendor[8796192606166],Mon Nov 28 00:00:00 CST 2022,Thu Jul 06 02:35:24 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:24 CDT 2023,Null,8867076260512,FALSE
SignetVendor[8796192606166],Fri Nov 25 00:00:00 CST 2022,Thu Jul 06 02:35:24 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:24 CDT 2023,Null,8867076227744,FALSE
SignetVendor[8796192606166],Thu Nov 24 00:00:00 CST 2022,Thu Jul 06 02:35:24 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:24 CDT 2023,Null,8867076194976,FALSE
SignetVendor[8796192606166],Fri Sep 09 00:00:00 CDT 2022,Thu Jul 06 02:35:24 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:24 CDT 2023,Null,8867076162208,FALSE
SignetVendor[8796192606166],Thu Sep 08 00:00:00 CDT 2022,Thu Jul 06 02:35:24 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:24 CDT 2023,Null,8867076129440,FALSE
SignetVendor[8796192606166],Wed Sep 07 00:00:00 CDT 2022,Thu Jul 06 02:35:24 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:24 CDT 2023,Null,8867076096672,FALSE
SignetVendor[8796192606166],Tue Sep 06 00:00:00 CDT 2022,Thu Jul 06 02:35:24 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:24 CDT 2023,Null,8867076063904,FALSE
SignetVendor[8796192606166],Tue Jul 05 00:00:00 CDT 2022,Thu Jul 06 02:35:24 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:24 CDT 2023,Null,8867076031136,FALSE
SignetVendor[8796192606166],Mon Jul 04 00:00:00 CDT 2022,Thu Jul 06 02:35:24 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:24 CDT 2023,Null,8867075998368,FALSE
SignetVendor[8796192606166],Tue May 31 00:00:00 CDT 2022,Thu Jul 06 02:35:24 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:24 CDT 2023,Null,8867075965600,FALSE
SignetVendor[8796192606166],Mon May 30 00:00:00 CDT 2022,Thu Jul 06 02:35:24 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:24 CDT 2023,Null,8867075932832,FALSE
SignetVendor[8796192606166],Mon Apr 18 00:00:00 CDT 2022,Thu Jul 06 02:35:24 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:24 CDT 2023,Null,8867075900064,FALSE
SignetVendor[8796192606166],Fri Apr 15 00:00:00 CDT 2022,Thu Jul 06 02:35:24 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:24 CDT 2023,Null,8867075867296,FALSE
SignetVendor[8796192606166],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:24 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:24 CDT 2023,Null,8867075834528,FALSE
SignetVendor[8796192606166],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:24 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:24 CDT 2023,Null,8867075801760,FALSE
SignetVendor[8796192606166],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:24 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:24 CDT 2023,Null,8867075768992,FALSE
SignetVendor[8796192573398],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:24 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:24 CDT 2023,Null,8867075736224,FALSE
SignetVendor[8796192573398],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:24 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:24 CDT 2023,Null,8867075703456,FALSE
SignetVendor[8796192573398],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:24 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:24 CDT 2023,Null,8867075670688,FALSE
SignetVendor[8796192540630],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867075637920,FALSE
SignetVendor[8796192540630],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867075605152,FALSE
SignetVendor[8796192540630],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867075572384,FALSE
SignetVendor[8796192507862],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867075539616,FALSE
SignetVendor[8796192507862],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867075506848,FALSE
SignetVendor[8796192507862],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867075474080,FALSE
SignetVendor[8796192475094],Wed Oct 26 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867075441312,FALSE
SignetVendor[8796192475094],Tue Oct 25 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867075408544,FALSE
SignetVendor[8796192475094],Mon Oct 24 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867075375776,FALSE
SignetVendor[8796192475094],Wed Oct 05 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867075343008,FALSE
SignetVendor[8796192475094],Sat Sep 17 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867075310240,FALSE
SignetVendor[8796192475094],Wed Aug 31 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867075277472,FALSE
SignetVendor[8796192475094],Fri Aug 19 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867075244704,FALSE
SignetVendor[8796192475094],Mon Aug 15 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867075211936,FALSE
SignetVendor[8796192475094],Thu Aug 11 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867075179168,FALSE
SignetVendor[8796192475094],Sat Apr 02 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867075146400,FALSE
SignetVendor[8796192475094],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867075113632,FALSE
SignetVendor[8796192475094],Fri Mar 18 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867075080864,FALSE
SignetVendor[8796192475094],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867075048096,FALSE
SignetVendor[8796192475094],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867075015328,FALSE
SignetVendor[8796192442326],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867074982560,FALSE
SignetVendor[8796192442326],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867074949792,FALSE
SignetVendor[8796192442326],Mon Feb 21 00:00:00 CST 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867074917024,FALSE
SignetVendor[8796192442326],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867074884256,FALSE
SignetVendor[8796192409558],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867074851488,FALSE
SignetVendor[8796192409558],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867074818720,FALSE
SignetVendor[8796192409558],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867074785952,FALSE
SignetVendor[8796192376790],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867074753184,FALSE
SignetVendor[8796192376790],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867074720416,FALSE
SignetVendor[8796192376790],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867074687648,FALSE
SignetVendor[8796192344022],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867074654880,FALSE
SignetVendor[8796192344022],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867074622112,FALSE
SignetVendor[8796192344022],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867074589344,FALSE
SignetVendor[8796192344022],Fri Jan 07 00:00:00 CST 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867074556576,FALSE
SignetVendor[8796192344022],Thu Jan 06 00:00:00 CST 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867074523808,FALSE
SignetVendor[8796192344022],Wed Jan 05 00:00:00 CST 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867074491040,FALSE
SignetVendor[8796192344022],Tue Jan 04 00:00:00 CST 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867074458272,FALSE
SignetVendor[8796192344022],Mon Jan 03 00:00:00 CST 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867074425504,FALSE
SignetVendor[8796192311254],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867074392736,FALSE
SignetVendor[8796192311254],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867074359968,FALSE
SignetVendor[8796192311254],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867074327200,FALSE
SignetVendor[8796192311254],Fri Jan 14 00:00:00 CST 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867074294432,FALSE
SignetVendor[8796192311254],Thu Jan 13 00:00:00 CST 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867074261664,FALSE
SignetVendor[8796192311254],Wed Jan 12 00:00:00 CST 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867074228896,FALSE
SignetVendor[8796192311254],Tue Jan 11 00:00:00 CST 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867074196128,FALSE
SignetVendor[8796192311254],Mon Jan 10 00:00:00 CST 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867074163360,FALSE
SignetVendor[8796192311254],Fri Jan 07 00:00:00 CST 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867074130592,FALSE
SignetVendor[8796192311254],Thu Jan 06 00:00:00 CST 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867074097824,FALSE
SignetVendor[8796192311254],Wed Jan 05 00:00:00 CST 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867074065056,FALSE
SignetVendor[8796192311254],Tue Jan 04 00:00:00 CST 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867074032288,FALSE
SignetVendor[8796192311254],Mon Jan 03 00:00:00 CST 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867073999520,FALSE
SignetVendor[8796192278486],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867073966752,FALSE
SignetVendor[8796192278486],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867073933984,FALSE
SignetVendor[8796192278486],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867073901216,FALSE
SignetVendor[8796192245718],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867073868448,FALSE
SignetVendor[8796192245718],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867073835680,FALSE
SignetVendor[8796192245718],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867073802912,FALSE
SignetVendor[8796192212950],Mon Jan 02 00:00:00 CST 2023,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867073770144,FALSE
SignetVendor[8796192212950],Tue Dec 27 00:00:00 CST 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867073737376,FALSE
SignetVendor[8796192212950],Mon Dec 26 00:00:00 CST 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867073704608,FALSE
SignetVendor[8796192212950],Thu Nov 24 00:00:00 CST 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867073671840,FALSE
SignetVendor[8796192212950],Tue Oct 18 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867073639072,FALSE
SignetVendor[8796192212950],Mon Oct 17 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867073606304,FALSE
SignetVendor[8796192212950],Tue Oct 11 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867073573536,FALSE
SignetVendor[8796192212950],Mon Oct 10 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867073540768,FALSE
SignetVendor[8796192212950],Wed Oct 05 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867073508000,FALSE
SignetVendor[8796192212950],Tue Sep 27 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867073475232,FALSE
SignetVendor[8796192212950],Mon Sep 26 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867073442464,FALSE
SignetVendor[8796192212950],Mon Sep 05 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867073409696,FALSE
SignetVendor[8796192212950],Mon Jul 04 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867073376928,FALSE
SignetVendor[8796192212950],Fri Jun 24 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867073344160,FALSE
SignetVendor[8796192212950],Mon Jun 06 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867073311392,FALSE
SignetVendor[8796192212950],Mon May 30 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867073278624,FALSE
SignetVendor[8796192212950],Fri Apr 22 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867073245856,FALSE
SignetVendor[8796192212950],Fri Apr 15 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867073213088,FALSE
SignetVendor[8796192212950],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867073180320,FALSE
SignetVendor[8796192212950],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867073147552,FALSE
SignetVendor[8796192212950],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867073114784,FALSE
SignetVendor[8796192180182],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867073082016,FALSE
SignetVendor[8796192180182],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867073049248,FALSE
SignetVendor[8796192180182],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867073016480,FALSE
SignetVendor[8796192147414],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867072983712,FALSE
SignetVendor[8796192147414],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867072950944,FALSE
SignetVendor[8796192147414],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867072918176,FALSE
SignetVendor[8796192114646],Sat Dec 31 00:00:00 CST 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867072885408,FALSE
SignetVendor[8796192114646],Fri Dec 30 00:00:00 CST 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867072852640,FALSE
SignetVendor[8796192114646],Fri Nov 25 00:00:00 CST 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867072819872,FALSE
SignetVendor[8796192114646],Thu Nov 24 00:00:00 CST 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867072787104,FALSE
SignetVendor[8796192114646],Tue Sep 06 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867072754336,FALSE
SignetVendor[8796192114646],Mon Sep 05 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867072721568,FALSE
SignetVendor[8796192114646],Tue Jul 05 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867072688800,FALSE
SignetVendor[8796192114646],Mon Jul 04 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867072656032,FALSE
SignetVendor[8796192114646],Tue May 31 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867072623264,FALSE
SignetVendor[8796192114646],Mon May 30 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867072590496,FALSE
SignetVendor[8796192114646],Fri Apr 15 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867072557728,FALSE
SignetVendor[8796192114646],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867072524960,FALSE
SignetVendor[8796192114646],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867072492192,FALSE
SignetVendor[8796192114646],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867072459424,FALSE
SignetVendor[8796192081878],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867072426656,FALSE
SignetVendor[8796192081878],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:23 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:23 CDT 2023,Null,8867072393888,FALSE
SignetVendor[8796192081878],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867072361120,FALSE
SignetVendor[8796192049110],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867072328352,FALSE
SignetVendor[8796192049110],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867072295584,FALSE
SignetVendor[8796192049110],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867072262816,FALSE
SignetVendor[8796192016342],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867072230048,FALSE
SignetVendor[8796192016342],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867072197280,FALSE
SignetVendor[8796192016342],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867072164512,FALSE
SignetVendor[8796191983574],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867072131744,FALSE
SignetVendor[8796191983574],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867072098976,FALSE
SignetVendor[8796191983574],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867072066208,FALSE
SignetVendor[8796191950806],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867072033440,FALSE
SignetVendor[8796191950806],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867072000672,FALSE
SignetVendor[8796191950806],Mon Feb 21 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867071967904,FALSE
SignetVendor[8796191950806],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867071935136,FALSE
